ID_Temps,ID_Condition,Temperature,Humidite,Vitesse_Vent
56322,9,16.07,0.87,13.25
37582,9,17.21,0.75,16.6
19240,35,17.91,0.77,24.57
24307,12,18.31,0.96,3.45
1179,12,4.1,0.74,10.67
57851,9,12.78,0.86,11.37
863,9,10.18,0.83,10.64
7007,11,-0.87,0.87,10.43
3337,12,15.94,0.39,1.5
27895,9,11.02,0.66,9.4
15991,12,23.96,0.23,9.24
8145,12,24.86,0.33,28.21
53635,9,24.97,0.39,7.62
50336,12,20.02,0.59,7.73
50048,15,0.12,0.75,2.93
57549,15,5.49,0.72,3.11
54819,15,23.86,0.42,13.91
56043,12,16.46,0.73,4.01
11712,2,14.72,0.59,24.79
31782,12,10.74,0.88,7.68
49107,9,11.13,0.84,13.96
48546,12,7.78,0.89,3.22
57562,15,27.22,0.26,9.66
5741,12,32.8,0.32,1.11
21624,35,16.26,0.92,16.81
24327,12,26.04,0.34,25.28
39150,21,-4.99,0.74,10.34
28209,0,-1.09,0.7,32.02
11726,35,4.16,0.92,11.24
20732,21,0.0,0.85,9.56
23727,21,-15.5,0.8,3.24
30606,11,-7.67,0.58,10.96
58479,9,2.79,0.78,16.5
46815,24,-9.44,0.84,17.71
16906,24,-15.0,0.83,6.44
16907,35,3.33,0.82,11.27
37913,9,3.07,0.88,9.13
7034,12,2.85,0.59,22.49
42397,21,-2.78,0.71,12.88
59638,11,-1.48,0.92,6.39
29139,35,2.22,0.92,11.27
50076,11,-3.89,0.78,6.44
24338,12,1.86,0.78,28.38
41212,9,3.89,0.52,11.27
13247,9,3.89,0.89,0.0
36996,12,16.61,0.72,6.83
48561,12,26.02,0.44,14.14
15038,14,22.73,0.44,33.97
32108,12,20.39,0.5,14.41
33951,9,20.03,0.72,15.62
5758,12,17.8,0.93,10.22
3979,35,18.79,0.79,17.16
37620,12,15.53,0.85,0.0
10820,15,32.75,0.37,12.69
4564,9,21.72,0.68,6.23
23457,15,17.78,0.19,16.1
22580,15,5.56,0.6,3.22
45038,15,13.89,0.72,6.44
48288,12,8.97,0.9,3.03
21658,15,13.89,0.83,1.61
4856,12,27.22,0.37,3.22
39465,35,10.46,0.87,10.59
28856,9,12.13,0.8,14.94
40382,9,13.13,0.97,9.72
26118,9,18.66,0.69,7.79
29766,12,10.12,0.79,6.65
12967,12,10.63,0.86,9.71
57914,35,5.04,0.93,20.69
3401,12,31.98,0.4,12.09
42983,35,16.67,0.97,6.18
33354,9,18.88,0.84,5.23
7608,24,-1.18,0.96,3.22
34585,35,1.15,0.92,8.73
23177,33,-3.62,0.88,3.22
24664,35,8.71,0.89,6.94
53077,13,6.06,1.0,2.13
48862,12,6.63,0.87,16.41
24666,11,-0.05,0.82,12.65
2489,12,12.17,0.61,9.61
20768,12,13.86,0.55,5.26
42429,12,6.64,0.76,14.01
18105,13,6.08,1.0,10.32
51301,21,-0.07,0.86,4.67
58812,35,2.27,0.85,15.83
52156,9,1.18,0.92,14.02
313,35,2.22,1.0,9.45
51000,25,25.47,0.61,29.01
39502,12,27.78,0.55,5.12
39503,9,29.03,0.51,4.23
19902,12,20.07,0.78,9.84
54582,15,12.75,0.9,12.8
12093,35,15.83,0.74,9.02
54584,9,3.94,0.81,3.17
20196,23,-3.22,0.88,8.23
17521,33,-5.07,0.93,9.66
40404,35,8.4,0.89,6.62
1256,9,11.26,0.92,6.92
59121,35,7.31,0.7,32.49
38602,12,21.08,0.44,16.57
30070,12,12.85,0.76,10.9
12988,14,11.92,0.67,34.52
15094,35,12.81,0.74,10.4
59126,35,13.96,0.9,14.09
47765,9,20.99,0.6,11.59
19616,14,19.93,0.63,35.92
8505,15,8.49,0.93,3.38
29794,12,9.01,0.83,5.23
17255,12,7.38,0.86,6.28
32815,35,5.04,0.99,3.2
8221,35,9.91,0.76,19.72
43014,15,7.83,0.88,3.16
20206,12,17.83,0.55,7.74
2517,35,12.06,0.75,6.68
28902,9,22.76,0.48,20.38
58223,15,9.9,0.78,10.66
39517,9,7.71,0.76,26.6
58833,12,8.93,0.34,8.18
37676,9,26.06,0.3,14.33
25878,15,17.02,0.68,11.19
57649,9,17.51,0.71,3.09
30969,12,12.76,0.96,11.27
42742,9,17.18,0.58,19.85
3116,9,13.92,0.57,3.08
11184,9,17.52,0.81,6.12
21119,9,33.71,0.28,17.68
53126,35,32.71,0.28,9.63
37072,9,17.15,0.81,12.56
43635,9,0.09,0.85,7.52
35555,35,5.02,0.86,7.76
54909,35,5.0,0.93,11.09
43333,11,-1.18,0.89,4.77
28276,24,-0.37,0.93,9.89
23506,21,-4.01,0.85,3.22
16098,15,0.12,0.89,11.01
50740,13,5.94,0.94,6.04
3127,35,6.23,0.93,9.14
5829,12,9.92,0.75,24.54
15790,35,6.07,0.93,11.03
7653,9,10.14,0.57,20.41
12134,12,1.68,0.92,10.24
59723,15,25.51,0.5,2.64
18771,15,39.91,0.13,23.59
49512,12,16.28,0.67,3.17
7663,9,27.73,0.36,8.02
45121,12,25.97,0.44,14.52
2553,9,7.93,0.74,7.04
15807,15,6.09,0.73,5.92
23535,12,11.07,0.61,8.07
56762,12,4.47,0.83,13.72
13939,9,21.11,0.43,5.3
23249,9,17.41,0.74,20.03
28928,9,18.04,0.84,11.51
51937,12,17.17,0.81,8.26
18786,12,2.79,0.57,11.75
50496,12,7.24,0.71,16.81
8840,12,4.93,0.82,11.06
7676,35,6.08,0.7,15.18
6498,9,12.25,0.74,9.82
39244,35,7.24,0.92,21.61
27428,13,10.58,0.96,2.82
8846,35,10.05,0.93,9.56
30717,9,16.04,0.85,3.12
59745,12,12.22,0.57,15.86
13370,12,14.82,0.88,9.02
6828,13,9.4,0.89,1.53
45143,12,11.04,0.67,11.21
36188,12,21.07,0.53,24.09
21458,9,22.24,0.43,22.36
5233,12,17.62,0.6,9.79
34360,35,11.02,0.83,11.27
58281,9,7.24,0.86,0.26
43070,15,26.12,0.31,7.87
51958,15,26.09,0.51,14.1
35912,12,18.57,0.45,16.68
59754,9,4.98,0.82,12.49
44564,35,7.76,0.89,13.83
18807,12,5.02,0.82,25.21
41633,24,-7.63,0.88,3.12
3184,12,2.22,0.55,12.43
36814,33,-6.29,0.88,3.35
47256,35,12.32,0.53,7.86
37122,9,8.73,0.73,22.33
21767,35,2.34,0.86,14.06
22385,9,2.7,0.83,11.33
33777,13,0.12,0.92,7.94
9770,9,4.84,0.8,13.35
48387,12,3.79,0.83,15.38
56502,35,7.71,0.89,16.18
14240,11,-2.78,0.79,28.08
28331,9,17.17,0.66,10.95
8582,12,27.17,0.45,12.41
45489,12,30.02,0.34,11.35
38972,12,30.93,0.39,12.69
59505,12,22.82,0.57,13.54
23560,12,25.87,0.3,22.75
38377,12,31.11,0.34,7.86
19984,9,19.86,0.79,9.4
4391,12,31.11,0.35,13.99
13404,12,13.79,0.78,22.62
32591,12,23.16,0.5,10.77
21486,12,12.2,0.72,2.45
12794,15,7.78,0.63,2.61
34698,15,0.02,0.72,20.87
44590,11,-0.03,0.82,15.78
14867,12,3.91,0.64,5.28
13702,35,12.2,0.66,1.56
34093,35,10.98,0.87,16.12
11257,12,9.96,0.89,3.3
43713,35,9.32,0.9,10.16
45791,9,11.04,0.8,4.81
46682,9,12.78,0.72,14.49
46361,12,19.03,0.42,1.67
7176,12,32.22,0.33,4.83
745,12,20.56,0.71,11.27
746,9,18.89,0.93,4.83
30468,12,27.22,0.41,14.49
52281,9,17.22,0.93,3.22
1363,12,30.94,0.41,10.95
21501,12,27.78,0.31,12.88
50224,15,18.33,0.61,6.44
5277,21,-1.67,0.85,3.22
56223,35,7.22,0.79,9.66
46376,24,-6.08,0.93,2.42
51738,24,-5.0,0.84,3.22
41981,24,-2.78,1.0,11.27
22723,11,-3.92,0.78,14.18
33512,9,1.2,0.77,11.83
45805,24,-5.0,0.92,9.66
13106,35,16.67,0.87,14.49
6265,35,15.69,0.88,19.79
36564,15,33.89,0.27,22.54
35027,15,17.97,0.78,3.54
57438,12,25.0,0.64,4.83
47307,9,20.0,0.78,6.44
26274,9,15.56,0.72,3.22
20911,35,15.0,0.93,0.0
16496,12,22.78,0.66,4.83
36575,12,24.23,0.55,0.87
25704,15,6.11,0.93,11.27
42849,9,3.33,0.82,6.44
1706,35,3.89,0.89,12.88
41992,35,7.31,0.82,7.99
32938,12,6.04,0.46,16.92
14024,12,17.78,0.6,11.27
54166,14,22.22,0.38,30.59
23029,35,7.78,0.73,11.27
55030,13,4.48,1.0,3.75
11304,3,3.89,0.89,35.42
4743,13,12.22,0.93,4.83
56255,9,21.11,0.55,14.49
58077,12,23.75,0.29,23.6
34443,12,23.89,0.29,22.54
24825,9,22.73,0.32,15.81
35993,12,4.66,0.86,6.78
4450,12,15.33,0.8,4.19
55047,9,2.78,0.96,5.44
8664,23,-9.88,0.92,11.08
19185,33,-6.61,0.87,16.55
35067,13,2.35,0.99,1.82
11031,11,-2.09,0.98,15.63
30230,24,-3.93,0.99,14.18
53266,24,-13.44,0.92,3.24
15288,24,-8.86,0.99,4.75
59288,13,1.14,0.92,1.37
7480,9,0.57,0.92,10.72
20955,11,-3.89,0.79,10.88
5985,35,20.71,0.95,10.8
4175,12,27.59,0.46,10.61
28422,12,21.09,0.85,3.54
12588,9,17.78,0.83,3.82
5340,9,20.96,0.69,21.03
43201,15,16.84,0.96,7.16
29357,12,23.96,0.65,17.48
22772,12,20.47,0.87,11.03
9256,35,2.16,0.6,14.75
38776,12,6.26,0.7,11.01
58712,12,21.13,0.41,24.25
12866,35,8.87,0.89,12.35
47057,9,2.17,0.46,4.88
29953,9,17.23,0.81,5.09
28433,9,22.07,0.65,3.08
50294,12,7.59,0.96,3.36
21277,12,8.43,0.96,6.6
47651,35,4.33,0.96,20.5
2670,13,6.26,0.99,9.56
4185,15,5.59,0.96,3.16
2954,9,6.33,0.94,6.39
25753,12,13.88,0.51,10.8
22781,35,11.93,0.93,11.46
204,12,1.07,0.86,3.75
14969,35,15.95,0.57,15.12
5070,12,17.19,0.58,15.78
36929,15,9.91,0.93,6.3
52686,35,22.57,0.79,4.54
53298,12,10.63,0.93,3.22
38181,15,23.22,0.7,6.44
38799,15,22.73,0.73,7.86
21294,12,27.19,0.34,11.09
16276,12,22.64,0.57,12.57
46157,11,-0.04,0.86,3.69
29975,23,-2.86,0.92,3.22
54215,35,2.35,0.85,10.19
19232,21,-4.02,0.79,13.56
55100,11,-0.73,0.7,6.42
20696,12,5.35,0.91,4.56
23688,11,-1.62,1.0,6.1
12619,23,-3.29,0.93,3.01
47093,12,36.04,0.28,13.93
33607,9,20.71,0.74,8.36
4513,12,14.01,0.9,6.87
49722,9,21.09,0.59,12.25
1172,12,28.73,0.34,3.57
29401,9,29.91,0.41,9.61
7841,9,21.21,0.42,16.04
42073,35,12.22,0.8,11.21
19824,35,10.53,0.79,16.5
44695,12,9.94,0.92,4.75
8726,12,26.21,0.42,3.24
6053,9,9.04,0.82,0.34
35129,15,3.76,0.7,2.14
15999,13,0.03,0.93,0.29
46501,12,11.18,0.32,15.42
21607,35,9.98,0.87,14.01
59926,9,23.69,0.38,11.72
30295,12,25.06,0.38,18.58
3014,15,15.47,0.88,3.12
22839,12,20.18,0.62,7.63
2126,12,12.78,0.23,27.37
55754,9,14.44,0.6,6.44
15375,9,8.98,0.86,20.43
2428,12,22.74,0.69,2.32
2730,15,30.02,0.27,9.21
42941,9,32.32,0.41,1.84
25506,9,2.75,0.95,8.63
40649,23,-0.99,0.75,27.58
52441,13,1.12,1.0,9.63
46812,23,-5.0,0.68,12.88
893,23,-3.89,0.93,10.95
51563,15,22.11,0.69,10.72
4556,12,36.04,0.28,8.52
46818,9,16.58,0.67,16.95
34261,12,31.28,0.4,9.82
33668,12,15.0,0.44,9.66
35169,9,13.89,0.83,12.88
18382,35,11.76,0.84,10.8
10537,15,7.64,0.89,9.5
53989,35,5.18,0.93,4.65
23751,9,7.47,0.86,4.85
20173,35,7.22,0.93,11.04
7312,9,6.15,0.93,11.99
16041,12,15.04,0.42,15.71
45952,35,13.89,0.93,7.18
12968,35,12.65,0.74,18.13
4869,9,19.95,0.7,16.16
39471,35,17.81,0.89,7.73
19002,15,19.99,0.88,4.8
21672,12,16.76,0.9,2.93
26123,35,17.78,0.9,13.93
42986,35,2.31,0.92,14.59
48300,9,1.14,0.99,3.35
19007,13,4.83,1.0,13.25
35528,35,5.92,0.87,15.62
54279,24,-6.53,0.92,6.44
52790,21,-2.11,0.8,9.39
20186,21,-2.12,0.8,10.32
58815,21,-1.22,0.89,10.27
24963,33,-12.42,0.87,3.22
9663,33,-8.93,0.84,6.3
27675,11,-0.54,0.69,6.07
35189,35,2.24,0.86,10.37
18722,12,31.08,0.44,2.96
19900,12,23.79,0.5,9.47
27681,12,19.97,0.61,7.63
47180,15,20.65,0.93,3.74
56716,33,-1.62,0.85,11.08
52163,11,-1.59,0.95,10.92
46260,35,6.29,0.86,7.6
18737,25,6.09,0.76,36.32
49173,35,2.65,0.89,27.14
29793,35,11.07,0.93,6.44
14177,12,15.0,0.9,3.41
27375,9,17.71,0.8,14.63
3098,9,11.19,0.89,11.27
6137,15,13.84,0.67,8.0
29796,12,17.6,0.56,13.02
59132,12,17.87,0.52,14.35
18741,9,17.36,0.54,10.08
30080,9,14.4,0.65,11.04
35208,9,8.31,0.93,17.03
19620,12,10.91,0.78,20.99
50721,12,16.46,0.77,10.47
37673,9,14.93,0.87,17.11
12725,9,0.11,0.83,11.46
37977,15,27.69,0.5,0.23
15459,15,15.06,0.95,3.08
17538,12,14.31,0.84,6.42
55834,12,13.77,0.93,0.0
43023,12,24.92,0.46,3.14
52512,15,16.11,0.58,9.58
6457,12,3.82,0.76,4.03
35224,9,13.03,0.48,11.04
39220,15,35.79,0.32,23.62
23221,12,17.63,0.7,12.22
34320,12,19.26,0.89,6.44
3766,9,5.12,0.98,7.78
23234,9,2.92,0.61,24.42
56451,9,1.29,0.84,17.89
35887,12,2.89,0.82,14.89
59457,12,2.25,0.9,5.96
15793,9,7.33,0.85,5.25
25902,12,18.61,0.66,17.48
48089,9,11.84,0.85,7.07
47223,12,30.29,0.34,7.87
27727,15,29.87,0.37,15.6
18776,9,27.78,0.38,10.0
37698,9,12.18,0.57,16.99
6177,12,7.13,0.79,3.19
6482,35,8.96,0.88,16.0
34035,35,8.81,0.93,17.07
32545,33,-0.21,0.92,6.44
16416,9,11.21,0.53,14.43
29839,12,7.76,0.35,11.17
46627,9,13.98,0.77,2.96
30997,15,16.69,0.62,10.77
38663,9,14.98,0.9,7.02
2557,13,14.21,0.93,3.64
19666,9,14.96,0.77,14.22
26508,9,16.12,0.67,12.78
28297,35,12.83,0.96,9.45
16421,9,0.07,0.82,19.93
2224,35,4.83,0.66,10.79
16115,12,2.27,0.72,17.32
23252,33,-1.08,0.88,16.73
34656,12,10.04,0.84,9.95
31601,35,8.84,0.93,15.21
55884,9,17.82,0.43,3.14
56778,12,11.12,0.77,9.89
42493,12,15.14,0.63,21.88
51948,9,14.75,0.7,11.04
35256,15,3.9,0.87,5.06
48112,12,32.2,0.33,8.73
33144,12,35.87,0.28,13.38
1947,3,17.59,0.81,33.36
20564,12,27.24,0.34,9.05
27440,12,25.58,0.67,7.44
1639,35,7.68,0.94,6.7
35594,35,2.94,0.89,12.25
31296,9,3.86,0.7,15.76
23552,35,1.16,0.78,6.63
43078,15,12.8,0.51,12.2
33150,12,2.67,0.89,3.08
6846,35,6.74,0.93,11.04
14849,12,2.27,0.68,23.46
8284,25,7.23,0.71,34.87
394,24,-2.38,1.0,9.37
46949,12,27.26,0.49,13.09
15525,12,27.7,0.39,9.92
37741,15,21.86,0.56,10.93
24764,35,17.34,0.93,8.26
42230,9,26.11,0.47,27.27
1337,12,26.92,0.33,16.07
58297,35,18.74,0.78,2.91
51102,15,17.56,0.88,3.08
10350,15,21.89,0.75,3.3
5895,12,27.2,0.34,21.88
29573,12,12.89,0.31,15.94
13975,35,4.35,0.92,6.44
25053,12,2.33,0.84,11.37
37431,12,1.18,0.59,10.5
56822,12,11.41,0.86,3.24
47276,12,21.87,0.52,16.33
46671,35,24.83,0.62,8.74
19994,12,14.71,0.84,5.06
58014,15,22.96,0.4,15.92
36530,35,5.64,0.93,5.39
48990,35,2.27,0.87,18.85
20591,9,18.86,0.62,3.7
58025,12,19.9,0.63,1.71
729,15,21.11,0.47,4.69
38399,12,10.22,0.87,2.85
20594,12,12.86,0.78,12.16
58313,12,6.67,0.93,3.08
20879,12,21.02,0.5,15.44
8014,9,16.77,0.68,17.1
33183,15,27.78,0.26,5.17
42536,15,15.79,0.78,2.25
7167,35,12.15,0.74,11.25
59520,35,12.69,0.84,7.49
7430,15,28.98,0.36,10.96
5265,15,19.95,0.52,12.01
2280,15,17.76,0.41,26.61
20606,9,15.0,0.44,11.27
51728,12,30.0,0.29,4.83
31664,12,15.17,0.89,7.66
58925,12,21.11,0.79,9.66
22110,11,-0.56,0.85,14.49
25076,9,12.71,0.73,25.78
57430,9,2.22,0.72,17.71
17065,35,5.0,0.86,12.88
17066,24,0.0,1.0,17.71
54707,23,-2.22,0.75,25.76
9818,13,2.93,0.96,11.09
53231,11,-6.11,0.84,14.49
54149,12,20.0,0.87,1.61
44322,9,28.89,0.37,16.1
53536,9,13.89,0.9,14.49
56546,15,15.56,0.67,6.44
14016,13,13.89,1.0,3.22
30490,9,25.0,0.54,16.1
54720,12,12.28,0.93,3.22
57443,12,20.0,0.87,8.05
8634,35,3.32,0.85,25.6
6586,12,12.78,0.51,25.76
20320,33,-2.22,0.81,0.0
29913,25,7.78,0.63,35.42
10697,9,11.08,0.81,10.35
11293,9,12.78,0.74,20.93
11296,12,7.22,0.73,9.66
26287,13,4.08,0.92,7.95
36874,9,10.0,0.8,11.27
33222,13,7.87,1.0,7.36
14914,13,5.56,1.0,6.44
20333,13,8.14,0.95,8.79
53557,13,3.89,0.92,8.05
31082,35,7.84,0.96,6.23
2313,35,15.16,0.93,6.96
43456,13,11.11,0.93,8.05
18253,9,16.11,0.81,12.88
49634,13,12.73,0.91,7.65
35356,15,12.78,0.66,14.49
19174,9,15.11,0.8,26.02
13132,12,9.32,0.68,10.3
49644,35,10.37,0.8,10.92
6942,15,5.98,0.93,7.94
58967,35,21.51,0.93,13.72
17390,9,22.73,0.62,7.58
1730,9,22.06,0.39,8.92
6948,12,14.7,0.64,23.3
13767,15,15.66,0.96,3.94
15283,12,26.96,0.51,9.68
40276,11,-1.09,0.92,9.6
43476,23,-11.08,0.96,10.92
15935,12,0.39,0.89,14.14
40838,35,10.09,0.99,10.67
28414,21,-3.88,0.92,3.67
2653,33,-2.31,0.92,6.65
21843,11,-1.03,0.89,14.46
11647,11,-4.4,0.84,10.74
58701,24,-5.75,0.93,5.97
49663,21,-7.24,0.88,0.26
23358,24,-1.09,0.88,25.57
43194,24,-0.6,0.96,14.47
33566,21,-2.09,0.89,16.63
36610,12,33.79,0.42,12.27
25734,12,29.91,0.63,7.86
2342,12,24.71,0.89,1.42
53274,12,32.78,0.5,7.33
23654,9,18.28,0.95,11.46
20960,9,23.76,0.74,12.85
11969,9,20.93,0.82,10.74
53588,9,17.37,0.92,11.99
4474,12,19.79,0.78,3.16
58999,23,-3.33,0.74,2.99
3299,35,7.83,0.96,25.21
23662,12,16.76,0.74,14.22
18284,35,2.13,0.92,5.97
17417,9,5.49,0.96,3.08
24557,9,20.81,0.46,22.23
9887,12,11.21,0.8,12.33
22191,9,13.61,0.84,8.39
56298,12,4.97,0.71,10.72
50006,9,9.98,0.78,10.8
30251,35,16.37,0.97,4.97
26644,13,16.67,0.99,3.46
25760,9,13.8,0.94,4.11
40872,9,17.06,0.76,3.98
14076,9,13.75,0.5,13.62
54784,12,21.21,0.44,9.95
58418,9,20.0,0.73,13.97
47078,12,16.59,0.67,17.08
53613,9,29.63,0.35,2.54
52691,12,29.93,0.34,7.76
21880,12,23.29,0.59,2.93
41154,15,18.86,0.73,7.57
18928,15,32.77,0.29,2.38
37867,15,35.0,0.35,21.85
29388,13,6.04,0.96,11.21
20994,12,0.99,0.86,10.19
20405,24,-1.27,0.96,3.24
50313,24,-2.1,0.99,7.21
23399,11,-5.29,0.92,5.52
12618,24,-3.84,0.92,16.62
48788,24,0.0,0.93,9.11
18635,23,-1.81,0.85,13.78
29396,35,1.04,0.79,24.2
44112,9,2.32,0.85,15.39
42070,35,16.84,0.93,3.25
17443,9,22.77,0.7,11.01
541,9,17.45,0.85,3.32
57539,12,27.57,0.47,7.53
1789,9,21.6,0.53,14.33
30866,12,20.96,0.84,6.09
6045,9,21.9,0.74,23.51
47392,35,13.79,0.78,13.83
5101,33,-5.24,0.89,2.79
9315,23,-0.99,0.74,7.42
9929,12,27.13,0.44,3.54
39406,35,8.87,0.89,8.08
9024,9,4.74,0.68,6.26
9321,24,-0.13,0.93,5.01
31773,35,0.96,0.92,4.54
18663,24,-2.12,0.93,2.93
41473,12,5.93,0.71,10.72
48260,12,7.28,0.65,9.18
48005,13,8.91,1.0,4.94
27618,12,6.57,0.7,14.36
43256,12,14.97,0.37,9.45
4533,9,22.17,0.55,4.94
21612,12,28.93,0.36,3.67
12652,15,13.33,0.7,6.38
24614,12,9.73,0.6,9.77
58772,12,9.11,0.9,6.7
20133,12,6.67,0.89,11.27
17756,9,22.56,0.38,10.88
14423,9,23.89,0.36,16.1
58159,9,24.89,0.31,15.33
41785,9,9.08,0.93,9.26
39422,12,18.67,0.57,3.61
37271,9,24.16,0.34,7.36
3023,15,27.22,0.34,5.01
53350,15,30.77,0.34,22.35
45922,12,16.67,0.67,3.36
11722,21,-8.35,0.88,10.5
40920,9,1.64,0.93,6.26
38233,11,-2.37,0.96,2.95
35472,9,3.45,1.0,20.58
44716,13,1.07,1.0,20.53
59937,24,-8.89,0.56,1.61
22255,21,-7.78,0.84,4.83
59938,21,-0.61,0.89,6.76
49119,21,-7.87,0.66,5.07
58480,9,0.03,0.59,7.04
52740,23,-20.56,0.78,3.22
55771,35,3.89,0.82,11.27
45647,12,8.68,0.71,10.0
49765,11,-0.89,0.89,10.16
31485,12,18.17,0.69,13.96
34837,12,25.86,0.45,27.35
9639,9,16.04,0.67,21.35
35802,12,22.05,0.77,9.87
33663,15,22.37,0.63,6.5
27644,12,19.26,0.66,6.44
13563,12,17.69,0.71,6.44
20460,12,15.49,0.63,6.05
33048,12,16.31,0.87,2.93
8766,18,21.11,0.21,12.88
44735,35,8.87,0.94,13.27
22276,9,17.02,0.94,7.79
13572,35,16.11,0.81,4.83
17498,9,14.69,0.68,20.08
26732,25,14.98,0.78,32.33
53379,12,13.89,0.68,20.01
4576,13,8.15,0.94,6.76
53681,9,23.96,0.38,8.58
13581,9,9.19,0.77,12.32
53382,35,5.03,0.93,14.94
47746,9,19.36,0.9,14.83
11155,35,2.2,0.92,21.88
28874,35,1.14,0.92,6.65
18398,33,-1.37,0.9,11.74
22600,15,8.96,0.93,9.56
1243,24,-2.76,0.96,2.83
55807,11,-4.35,0.92,6.54
54003,23,-3.73,0.81,11.22
23481,24,-2.89,0.92,6.18
12699,11,-3.86,0.91,12.19
44185,33,-2.12,0.45,25.21
43598,11,-4.33,0.91,16.63
51303,11,-3.74,0.84,0.18
53393,21,-0.05,0.59,4.8
25560,11,-2.18,0.88,8.87
59416,13,1.81,0.99,4.81
33976,21,-1.11,0.83,4.78
11461,12,32.27,0.45,3.51
43000,15,21.03,0.87,3.19
26450,35,13.26,0.72,11.06
29788,9,25.54,0.75,3.2
1556,35,11.16,0.93,16.39
48600,12,19.56,0.84,6.2
46858,9,27.89,0.58,4.14
44493,11,-4.89,0.92,5.59
30373,35,3.94,0.82,22.67
15088,11,-1.08,0.88,17.29
28258,24,-1.04,0.91,19.38
15092,25,9.95,0.62,32.67
28893,9,7.22,0.77,7.41
7630,9,6.04,0.86,9.06
21099,35,10.95,0.96,3.22
59127,9,14.49,0.84,4.33
32495,35,13.82,0.9,0.47
45980,12,15.32,0.6,14.26
36136,9,11.69,0.86,10.43
40994,15,10.08,0.83,10.92
23205,35,6.35,0.93,6.47
17259,12,3.36,0.47,25.23
36426,12,18.91,0.52,13.15
59694,12,6.23,0.65,11.16
1569,12,2.67,0.83,10.88
26158,12,17.85,0.6,12.53
45989,15,15.88,0.88,8.79
42165,15,17.83,0.73,7.89
16970,9,15.46,0.9,0.0
51617,12,23.87,0.57,3.25
17541,12,25.0,0.5,1.37
51033,15,6.92,0.82,4.12
48906,12,13.84,0.47,14.67
25882,15,15.16,0.46,16.57
27393,15,3.36,0.87,5.94
5514,9,18.8,0.76,10.85
3120,15,37.04,0.29,15.13
61,15,18.76,0.8,6.97
57349,23,-3.91,0.81,10.95
25595,24,-4.98,0.89,6.44
15473,11,-3.83,0.87,4.83
39827,11,-3.98,0.86,7.16
11811,24,-5.61,0.92,3.08
22933,35,4.08,0.83,10.95
42753,24,-1.21,0.93,13.72
28597,12,3.17,0.8,11.16
33734,12,0.61,0.89,6.79
41288,9,22.36,0.53,4.83
54331,12,27.15,0.28,12.8
4346,15,31.34,0.34,9.68
653,9,18.82,0.76,6.63
13637,12,26.32,0.49,7.99
24423,12,23.14,0.64,13.27
38009,12,32.07,0.32,3.86
37094,12,29.12,0.49,13.38
48361,12,14.76,0.9,3.61
31588,12,24.17,0.53,12.32
40445,35,7.25,0.86,6.39
16108,9,2.02,0.85,3.16
52216,15,12.86,0.4,13.81
8541,9,12.11,0.5,31.25
28925,25,7.73,0.71,31.14
14217,12,12.94,0.9,3.2
47796,35,17.31,0.87,1.5
59473,12,27.23,0.4,17.39
17563,12,26.92,0.47,16.37
7675,12,17.88,0.7,8.73
31000,9,2.81,0.8,17.6
41308,9,1.07,0.76,11.51
32553,35,3.74,0.9,4.4
8547,15,1.99,0.68,11.04
7387,35,9.76,0.78,18.13
57687,9,8.84,0.72,9.4
16721,15,5.49,0.86,6.44
3166,35,10.99,0.8,15.91
19084,9,7.12,0.84,5.54
31015,12,4.52,0.79,11.5
20561,15,13.94,0.9,3.72
29248,12,28.59,0.42,17.23
7688,12,22.25,0.55,4.86
46328,9,7.22,0.8,15.73
57700,27,7.8,0.62,45.5
49550,23,-2.47,0.92,3.61
11551,33,-0.85,0.82,5.36
15185,9,2.36,0.54,14.01
37121,15,7.84,0.62,4.89
44849,12,6.16,0.56,15.58
52246,9,2.8,0.82,7.76
18812,35,4.79,0.87,22.72
13060,9,5.93,0.65,20.19
26227,35,1.11,0.75,3.22
18818,9,2.64,0.78,0.48
46658,24,-0.07,0.92,4.96
23876,35,14.03,0.94,4.35
41643,12,22.87,0.73,12.67
32581,9,24.84,0.59,27.03
7994,9,20.97,0.6,14.76
38974,12,19.78,0.54,10.14
27765,9,15.58,0.93,2.08
1338,12,29.95,0.4,4.6
6534,12,3.07,0.79,13.94
29574,12,7.66,0.89,9.92
14859,15,5.78,0.78,9.52
7413,12,11.96,0.74,1.53
7714,12,19.48,0.53,9.92
26235,12,20.73,0.63,3.61
1981,35,12.84,0.9,9.53
49918,35,2.73,0.96,2.06
9186,25,17.2,0.59,35.24
54989,3,13.9,0.68,32.12
26246,12,21.11,0.54,10.87
20593,35,14.49,0.72,6.5
16753,35,12.78,0.6,12.35
29586,9,10.05,0.93,14.47
19724,35,9.87,0.86,7.82
50217,15,9.31,0.83,6.3
4702,15,10.57,0.68,9.4
14586,12,20.0,0.31,8.05
39000,12,14.44,0.72,11.27
38083,9,21.16,0.55,5.06
8025,12,22.67,0.27,9.06
1365,15,30.73,0.4,11.51
6891,12,18.33,0.93,6.44
34415,9,18.89,0.93,9.66
28372,12,25.0,0.62,11.27
31958,11,0.0,0.82,17.71
48151,11,-1.72,0.74,18.19
49289,11,-2.73,0.8,21.77
7435,24,-2.78,0.92,8.05
9812,11,-5.14,0.81,2.4
8324,21,-8.89,0.73,16.1
3233,9,2.78,0.79,14.49
